Context Length,Document Depth,Score
774,0.0,5
773,10.0,5
773,20.0,5
773,30.0,5
773,40.0,5
773,60.0,5
773,70.0,5
773,80.0,5
773,90.0,5
774,100.0,5
1797,0.0,4
1796,10.0,5
1796,20.0,4
1796,30.0,4
1796,40.0,4
1796,60.0,5
1796,70.0,5
1796,80.0,5
1796,90.0,5
1797,100.0,5
